date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200408,MN,1534.0,,31954.0,,totalTestEncountersViral,33488.0,135.0,271.0,64.0,105.0,,,593.0,A,4/8/2020 17:00,2020-04-08T17:00:00Z,04/08 13:00,39.0,271.0,2020-04-08T17:00:00Z,,,,1534.0,,,33488.0,,,,,,,,,,,,27,102,1351,33488,1453,33488,5,29,b63d3b867a5a37a85895357220cf597a285343cc,0,0,0,0,0,
20200408,MO,3327.0,,30783.0,,totalTestsViral,35599.0,519.0,,,,,,,A,4/8/2020 15:00,2020-04-08T15:00:00Z,04/08 11:00,58.0,,2020-04-08T15:00:00Z,35599.0,4106.0,31459.0,3327.0,,,,,,,,2.0,0.0,2.0,,,,,29,290,1851,34110,2744,34110,5,0,8a18a1705a27d114204475a50d3e90b3b196b1e8,0,0,0,0,0,
20200408,MP,11.0,,27.0,9.0,posNeg,38.0,,,,,,,,,4/8/2020 00:00,2020-04-08T24:00:00Z,04/07 20:00,2.0,,2020-04-08T24:00:00Z,,,,,,,,,,,,,,,,,,,69,3,12,47,15,38,0,0,236315204b8a0980861d2e9398b418db7c709706,0,0,0,0,0,
20200408,MS,2003.0,,18632.0,,posNeg,20635.0,,410.0,,,,,,A,4/7/2020 19:00,2020-04-07T19:00:00Z,04/07 15:00,67.0,410.0,2020-04-07T19:00:00Z,,,,,,,,,,,,,,,,,,,28,88,0,20635,88,20635,8,33,a161d094fbb67a21dcd6e1911c931ab029ea8594,0,0,0,0,0,
20200408,MT,332.0,,7066.0,,posNeg,7398.0,,31.0,,,,,135.0,A,4/8/2020 13:45,2020-04-08T13:45:00Z,04/08 09:45,6.0,31.0,2020-04-08T13:45:00Z,7398.0,,,,,,,,,,,,,,,,,,30,13,400,7398,413,7398,0,3,5f4c8fd0a501b1b25444f761dd6fd08c9bc0df48,0,0,0,0,0,
20200408,NC,3426.0,,39561.0,,posNeg,42987.0,386.0,,,,,,,A,4/8/2020 11:00,2020-04-08T11:00:00Z,04/08 07:00,53.0,,2020-04-08T11:00:00Z,,,,,,,,,,,,,,,,,,,37,205,1700,42987,1905,42987,7,0,6f593c200983d12e79ca73d10b6dca306b0416ca,0,0,0,0,0,
20200408,ND,251.0,,8301.0,,totalTestEncountersViral,8431.0,16.0,34.0,,,,,98.0,B,4/8/2020 13:54,2020-04-08T13:54:00Z,04/08 09:54,4.0,34.0,2020-04-08T13:54:00Z,8496.0,,,251.0,,,8431.0,8059.0,,,,,,,,,,,38,14,835,8552,877,8552,0,1,1db28df6919c272320781813f11e6fb4c71f6e04,0,0,0,0,0,
20200408,NE,519.0,,7442.0,,totalTestsViral,8016.0,,,,,,,,A,4/8/2020 13:45,2020-04-08T13:45:00Z,04/08 09:45,12.0,,2020-04-08T13:45:00Z,8016.0,502.0,7439.0,,,,,8067.0,,,,,,,,,,,31,72,631,7961,561,7961,2,0,68029f4e075107a1ad42fcd08908e5605c7e5c28,0,0,0,0,0,
20200408,NH,788.0,,8389.0,89.0,totalTestsViral,9888.0,,118.0,,,,,211.0,B,4/8/2020 15:11,2020-04-08T15:11:00Z,04/08 11:11,18.0,118.0,2020-04-08T15:11:00Z,9888.0,,,,,,,,,,,,,,,,,,33,73,370,9266,431,9177,9,15,83f8a601aa7b11916154b63154cdbb914a67074b,0,0,0,0,0,
20200408,NJ,47437.0,,52979.0,,posNeg,100416.0,7026.0,,1617.0,,1576.0,,,A,4/8/2020 14:08,2020-04-08T14:08:00Z,04/08 10:08,1969.0,,2020-04-08T14:08:00Z,,,,47437.0,1504.0,465.0,,100416.0,,,,,,,,,,,34,3021,2421,100416,5442,100416,338,0,3e8bd70ef8840359144538466fa5304d3ab96b3e,0,0,0,0,0,
20200408,NM,794.0,,21451.0,,posNeg,22245.0,51.0,,,,18.0,,171.0,A,4/7/2020 00:00,2020-04-07T24:00:00Z,04/06 20:00,13.0,,2020-04-07T24:00:00Z,,,,,,,,,,,,,,,,,,,35,108,312,22245,420,22245,1,0,d512f3e80c6d77f8000a4e46fe99eac66414b40c,0,0,0,0,0,
20200408,NV,2318.0,,18248.0,,totalTestEncountersViral,24151.0,282.0,,,,,,,A,4/8/2020 15:00,2020-04-08T15:00:00Z,04/08 11:00,101.0,,2020-04-08T15:00:00Z,24634.0,,,2318.0,,,24151.0,,,,,,,,,,,,32,231,1696,20566,1081,20566,10,0,53498899c4362fcd8a0ef69c42cd02c8238f1f32,0,0,0,0,0,
20200408,NY,149316.0,,215837.0,,posNeg,365153.0,18079.0,39982.0,4841.0,,,,16353.0,A,4/7/2020 00:00,2020-04-07T24:00:00Z,04/06 20:00,6268.0,39982.0,2020-04-07T24:00:00Z,,,,,,,,,,,,,,,,,,,36,10453,14642,365153,25095,365153,779,3050,aba8fcc6f205ca787664746cd95c2c399177b78f,0,0,0,0,0,
20200408,OH,5148.0,,48193.0,,posNeg,53341.0,,1495.0,,472.0,,,,B,4/8/2020 14:00,2020-04-08T14:00:00Z,04/08 10:00,193.0,1495.0,2020-04-08T14:00:00Z,,,,5148.0,,,,,,,,,,,,,,,39,366,2137,53341,2503,53341,26,141,7a7de836d19ac0d8fbc14c1a64b2980e06ed45b3,0,0,0,0,0,
20200408,OK,1524.0,,11821.0,,posNeg,13345.0,188.0,390.0,120.0,,,,686.0,B,4/8/2020 08:00,2020-04-08T08:00:00Z,04/08 04:00,79.0,390.0,2020-04-08T08:00:00Z,,,,,,,,,,,,,,,,,,,40,52,0,13345,52,13345,12,14,b6164a5d38a09759822bc49654892f67fba6959e,0,0,0,0,0,
20200408,OR,1239.0,,23325.0,,posNeg,24564.0,156.0,324.0,61.0,,58.0,,,A,4/7/2020 11:00,2020-04-07T11:00:00Z,04/07 07:00,33.0,324.0,2020-04-07T11:00:00Z,,,,,,,,,,,,,,,,,,,41,58,1499,24564,1557,24564,0,0,244fd2a276362ffbe77f902d0351184d7d12b22b,0,0,0,0,0,
20200408,PA,16239.0,,82299.0,,posNeg,98538.0,1898.0,,,,603.0,,,A,4/8/2020 14:45,2020-04-08T14:45:00Z,04/08 10:45,309.0,,2020-04-08T14:45:00Z,,,,,,,,98538.0,,,,,,,,,,,42,1680,5580,98538,7260,98538,69,0,71373a4d4460e2bc096f972bdab9b94d6bb5bde4,0,0,0,0,0,
20200408,PR,620.0,,4266.0,1160.0,posNeg,4886.0,,,,,,,,A,4/8/2020 09:00,2020-04-08T09:00:00Z,04/08 05:00,24.0,,2020-04-08T09:00:00Z,,,,,,,,,,,,,,,,,,,72,47,300,6046,347,4886,1,0,3ea0a1e013e959070a0fa570711712bb7b5b4021,0,0,0,0,0,
20200408,RI,1890.0,,11667.0,,totalTestEncountersViral,12528.0,143.0,,45.0,,26.0,,35.0,B,4/8/2020 03:00,2020-04-08T03:00:00Z,04/07 23:00,35.0,,2020-04-08T03:00:00Z,14583.0,1937.0,12646.0,1890.0,,,12528.0,13557.0,,,,,,,,,,,44,273,1572,13557,1913,13557,5,0,7f0294b72cff8e96867ced6f1c70db635fd9a67c,0,0,0,0,0,
20200408,SC,2552.0,,22082.0,,posNeg,24634.0,,241.0,,,,,,B,4/8/2020 15:30,2020-04-08T15:30:00Z,04/08 11:30,63.0,241.0,2020-04-08T15:30:00Z,,,,2552.0,,,,,,,,,,,,,,,45,135,819,24634,954,24634,12,0,cf5eaaf4786739146b27196744c3ea329a1fbf6b,0,0,0,0,0,
20200408,SD,393.0,,6355.0,0.0,totalTestsPeopleViral,6748.0,,26.0,,,,,146.0,A,4/8/2020 12:30,2020-04-08T12:30:00Z,04/08 08:30,6.0,26.0,2020-04-08T12:30:00Z,,,,,,,,6748.0,,,,,,,,,,,46,73,407,6748,480,6748,0,3,559f83fcb7ee1d909f3dc03f073e5b5a3f856f9f,0,0,0,0,0,
20200408,TN,4362.0,,52256.0,,posNeg,56618.0,708.0,449.0,,,,,592.0,A,4/8/2020 15:00,2020-04-08T15:00:00Z,04/08 11:00,79.0,449.0,2020-04-08T15:00:00Z,,,,,,,,,,,,,,,,,,,47,224,3520,56618,3744,56618,7,41,374cf6a9cef285d975c9aad553f4e31ce5432551,0,0,0,0,0,
20200408,TX,9353.0,,86905.0,,posNeg,96258.0,1491.0,,,,,,38.0,A,4/8/2020 14:21,2020-04-08T14:21:00Z,04/08 10:21,177.0,,2020-04-08T14:21:00Z,,,,9353.0,,,,,,,,,,,,,,,48,1091,6518,96258,7609,96258,23,0,55b7ba2bb5197c46e0ae56f8aa2cbf05c66eff30,0,0,0,0,0,
20200408,UT,1846.0,,35619.0,,totalTestsViral,40803.0,,158.0,,,,,,A,4/8/2020 15:00,2020-04-08T15:00:00Z,04/08 11:00,13.0,158.0,2020-04-08T15:00:00Z,40803.0,2078.0,38725.0,1846.0,,,,37465.0,,,,,,,,,,,49,108,2202,37465,2493,37465,0,10,e7f398258cdc61059772afeffbcb7258a4f7519e,0,0,0,0,0,
20200408,VA,3645.0,,27000.0,,totalTestEncountersViral,41710.0,,615.0,,,,,,A,4/7/2020 17:00,2020-04-07T17:00:00Z,04/07 13:00,75.0,615.0,2020-04-07T17:00:00Z,,6923.0,,,,,41710.0,,,,,,,,,,,,51,312,1688,30645,2391,30645,12,52,efd482cbd72a9d8f0126b82582ee6bdb971836fe,0,0,0,0,0,
20200408,VI,45.0,,242.0,35.0,posNeg,287.0,,,,,,,39.0,,4/7/2020 19:00,2020-04-07T19:00:00Z,04/07 15:00,1.0,,2020-04-07T19:00:00Z,,,,,,,,,,,,,,,,,,,78,2,20,322,22,287,0,0,e50900ac48592f83507d3894de1754e4d4f82786,0,0,0,0,0,
20200408,VT,631.0,,7001.0,,totalTestsViral,7787.0,35.0,50.0,,,,,15.0,A,4/8/2020 00:00,2020-04-08T24:00:00Z,04/07 20:00,23.0,50.0,2020-04-08T24:00:00Z,7787.0,,,631.0,,,,,,,,,,,,,,,50,23,356,7632,393,7632,0,5,756c5ec68a125e9ceeffb434f1c260a74552e02d,0,0,0,0,0,
20200408,WA,9741.0,,114576.0,,totalTestEncountersViral,124317.0,655.0,,186.0,,,,,A,4/8/2020 00:00,2020-04-08T24:00:00Z,04/07 20:00,443.0,,2020-04-08T24:00:00Z,,,,9741.0,,,124317.0,119606.0,,,,,,,,,,,53,345,4720,124317,5065,124317,14,0,3f72b331ad11b901fcbc23092c5ee619eeebcede,0,0,0,0,0,
20200408,WI,3279.0,523.0,30115.0,,totalTestEncountersViral,34835.0,351.0,790.0,157.0,218.0,,,,A,4/8/2020 16:00,2020-04-08T16:00:00Z,04/08 12:00,99.0,790.0,2020-04-08T16:00:00Z,,,,2756.0,,,34835.0,,,,,,,,,,,,55,215,1603,33394,1778,33394,7,45,9ca6807c3121134d795f0f15b423c905454e8ca8,0,0,0,0,0,
20200408,WV,462.0,,12083.0,,posNeg,12545.0,,,,,,,,B,4/8/2020 10:00,2020-04-08T10:00:00Z,04/08 06:00,4.0,,2020-04-08T10:00:00Z,,,,462.0,,,,,,,,,,,,,,,54,50,436,12545,486,12545,0,0,d8f192fad2d9e11be43ac994a34a88980afe93dd,0,0,0,0,0,
20200408,WY,303.0,73.0,3843.0,,posNeg,4146.0,,33.0,,,,,62.0,A,4/7/2020 18:21,2020-04-07T18:21:00Z,04/07 14:21,0.0,33.0,2020-04-07T18:21:00Z,,,,230.0,,,,,,,,,,,,,,,56,87,54,4146,141,4146,0,0,14b2aad1b487fd7530417efde20b04a8e5016e2b,0,0,0,0,0,
20200407,AK,213.0,,6700.0,,totalTestsViral,6913.0,,23.0,,,,,29.0,A,4/7/2020 15:15,2020-04-07T15:15:00Z,04/07 11:15,6.0,23.0,2020-04-07T15:15:00Z,6913.0,,,213.0,,,,,,,,,,,,,,,02,22,8,6913,30,6913,0,0,3076e56fdffac9c99ac9be089caa5008da15c2f7,0,0,0,0,0,
20200407,AL,2119.0,,12797.0,,totalTestsViral,14916.0,302.0,271.0,,,,,,B,4/7/2020 00:00,2020-04-07T24:00:00Z,04/06 20:00,56.0,271.0,2020-04-07T24:00:00Z,14916.0,,,2119.0,,,,,,,,,,,,,,,01,151,0,14916,151,14916,6,31,e5de723507f82c2fd7ce86e6c862a4f1c3c565ae,0,0,0,0,0,
20200407,AR,946.0,,12692.0,,totalTestsViral,13638.0,74.0,148.0,,,26.0,43.0,142.0,A,4/7/2020 14:41,2020-04-07T14:41:00Z,04/07 10:41,16.0,148.0,2020-04-07T14:41:00Z,13638.0,,,946.0,,,,,,,,,,,,,,,05,71,722,13638,793,13638,0,11,62b687d118ad5aca112126acabfb6169ac364c8f,0,0,0,0,0,
20200407,AS,0.0,,3.0,2.0,totalTestsViral,3.0,,,,,,,,,4/6/2020 16:00,2020-04-06T16:00:00Z,04/06 12:00,0.0,,2020-04-06T16:00:00Z,3.0,,,0.0,,,,,,,,,,,,,,,60,0,0,5,0,3,0,0,1e80296da36f9151301521f3a11afbfc80f9c105,0,0,0,0,0,
20200407,AZ,2575.0,,30800.0,,totalTestsPeopleViral,33375.0,,853.0,,,,,,B,4/7/2020 00:00,2020-04-07T24:00:00Z,04/06 20:00,73.0,853.0,2020-04-07T24:00:00Z,,,,,,,,33375.0,,,,,,,,,,,04,119,722,33375,841,33375,8,34,afbae128401c03820673394b6c5e198526902e63,0,0,0,0,0,
20200407,CA,15865.0,,115364.0,14100.0,totalTestsViral,131229.0,2611.0,,1108.0,,,,,B,4/7/2020 18:00,2020-04-07T18:00:00Z,04/07 14:00,374.0,,2020-04-07T18:00:00Z,131229.0,,,,,,,,,,,,,,,,,,06,1529,12269,145329,13798,131229,31,0,24b2d9726522f9541e9cecd1bb4d8b04a4d188cc,0,0,0,0,0,
20200407,CO,5172.0,,21703.0,,totalTestEncountersViral,28901.0,786.0,994.0,,,,,,A,4/6/2020 18:00,2020-04-06T18:00:00Z,04/06 14:00,150.0,994.0,2020-04-06T18:00:00Z,,,,,,,28901.0,26875.0,,,,,,,,,,,08,222,880,26875,1202,26875,10,70,41f27910d02235fc0df9ca0bfbe1d12cdd83d19e,0,0,0,0,0,
20200407,CT,7781.0,,21255.0,,posNeg,29036.0,1308.0,,,,,,,A,4/7/2020 04:00,2020-04-07T04:00:00Z,04/07 00:00,277.0,,2020-04-07T04:00:00Z,26686.0,,,,112.0,,,,,,,,,,,,,,09,875,1475,29036,2350,29036,71,0,e339fa87b906274e0916411a16a3ba6c5c83207f,0,0,0,0,0,
20200407,DC,1211.0,,6612.0,,totalTestEncountersViral,7823.0,,,,,,,318.0,A,4/6/2020 00:00,2020-04-06T24:00:00Z,04/05 20:00,22.0,,2020-04-06T24:00:00Z,,,,,,,7823.0,,,,,,,,,,,,11,114,256,7823,370,7823,-2,0,8303d8f0559b06426e49e5265f9c02fe84360f35,0,0,0,0,0,
20200407,DE,928.0,,7628.0,,totalTestEncountersViral,11555.0,147.0,,,,,,144.0,A,4/7/2020 16:30,2020-04-07T16:30:00Z,04/07 12:30,28.0,,2020-04-07T16:30:00Z,,1203.0,,,23.0,5.0,11555.0,,,,,,,,,,,,10,255,1307,8556,861,8556,4,0,e08c1e1b58cbc1672ffd79b70fcc7aa572c64817,0,0,0,0,0,
20200407,FL,13167.0,,123415.0,1407.0,totalTestEncountersViral,125348.0,,1999.0,,,,,,A,4/7/2020 16:36,2020-04-07T16:36:00Z,04/07 12:36,296.0,1999.0,2020-04-07T16:36:00Z,,,,,,,125348.0,,,,,,,,,,,,12,1159,13465,137989,11063,136582,60,317,dae75b1cf82d004c81c75e227a847eab258031f3,0,0,0,0,0,
20200407,GA,8818.0,,24895.0,,totalTestsViral,33713.0,,1774.0,,,,,,A,4/7/2020 11:28,2020-04-07T11:28:00Z,04/07 07:28,329.0,1774.0,2020-04-07T11:28:00Z,33713.0,,,,,,,,,,,,,,,,,,13,1504,935,33713,2439,33713,100,442,8e0cb4dc729522d6a8ca791fde2bedaa0ea05c18,0,0,0,0,0,
20200407,GU,121.0,,529.0,,posNeg,650.0,21.0,,2.0,,2.0,,27.0,,4/7/2020 07:00,2020-04-07T07:00:00Z,04/07 03:00,4.0,,2020-04-07T07:00:00Z,,,,,,,,,,,,,,,,,,,66,8,24,650,32,650,0,0,352c930724b326c13eaa98adf9e71f538b17e452,0,0,0,0,0,
20200407,HI,387.0,,13155.0,,totalTestEncountersViral,14399.0,,26.0,,,,,89.0,A,4/6/2020 18:00,2020-04-06T18:00:00Z,04/06 14:00,5.0,26.0,2020-04-06T18:00:00Z,,347.0,,,,,14399.0,,,,,,,,,,,,15,16,0,13542,701,13542,1,5,cefa5059121063cc231e0d4e7f2e58840f993a49,0,0,0,0,0,
20200407,IA,1048.0,,11670.0,,posNeg,12718.0,104.0,193.0,,,,,341.0,A,4/7/2020 00:00,2020-04-07T24:00:00Z,04/06 20:00,26.0,193.0,2020-04-07T24:00:00Z,,,,1048.0,,,,,,,,,,,,,,,19,102,1017,12718,1119,12718,1,14,c905a6946e0c3d34a224fc69f9a603e7310b4f16,0,0,0,0,0,
20200407,ID,1170.0,,10076.0,,totalTestsPeopleViral,11246.0,67.0,83.0,,21.0,,,,A,4/6/2020 19:00,2020-04-06T19:00:00Z,04/06 15:00,13.0,83.0,2020-04-06T19:00:00Z,,,,,,,,11246.0,,,,,,,,,,,16,69,182,11246,251,11246,3,6,d3654de233e93e5a2028f3c15eee3d57282d09cb,0,0,0,0,0,
20200407,IL,13549.0,,55183.0,,posNeg,68732.0,3680.0,,1166.0,,821.0,,,A,4/7/2020 00:00,2020-04-07T24:00:00Z,04/06 20:00,380.0,,2020-04-07T24:00:00Z,,,,,,,,,,,,,,,,,,,17,1287,4503,68732,5790,68732,73,0,764b6c26b3ae52c76ac6becbbd830ccdf73c141b,0,0,0,0,0,
20200407,IN,5507.0,,23257.0,,totalTestsViral,41178.0,,,924.0,,507.0,,,B,4/6/2020 23:59,2020-04-06T23:59:00Z,04/06 19:59,173.0,,2020-04-06T23:59:00Z,41178.0,6008.0,,,,,,,,,,,,,,,,,18,563,2010,28764,2697,28764,34,0,f8794e5f1e02ddc66ff34fd2d97c4b94c9d4c192,0,0,0,0,0,
20200407,KS,900.0,,8614.0,,posNeg,9514.0,,223.0,,,,,,B,4/7/2020 12:00,2020-04-07T12:00:00Z,04/07 08:00,27.0,223.0,2020-04-07T12:00:00Z,,,,,,,,,,,,,,,,,,,20,55,375,9514,430,9514,2,25,c467786147dd22fd93eab2d476425992caf92f36,0,0,0,0,0,
20200407,KY,1008.0,,18947.0,,totalTestsViral,19955.0,,,,,,,,A,4/6/2020 17:00,2020-04-06T17:00:00Z,04/06 13:00,59.0,,2020-04-06T17:00:00Z,19955.0,,,,,,,,,,,,,,,,,,21,53,1135,19955,1188,19955,14,0,80445a779bca299d00dda523cc91ea9463ffc557,0,0,0,0,0,
20200407,LA,16284.0,,58371.0,,posNeg,74655.0,1996.0,,,,519.0,,,A,4/7/2020 13:00,2020-04-07T13:00:00Z,04/07 09:00,582.0,,2020-04-07T13:00:00Z,,,,16284.0,,,,,,,,,,,,,,,22,1417,4072,74655,5489,74655,70,0,4bc893899b680d8de214dea32e15cfcbe5c10f81,0,0,0,0,0,
20200407,MA,15104.0,,66270.0,,totalTestsViral,106189.0,1831.0,1831.0,,,,,,B,4/7/2020 12:30,2020-04-07T12:30:00Z,04/07 08:30,515.0,1831.0,2020-04-07T12:30:00Z,106189.0,21713.0,,,,,,,,,,,,,,,,,25,1365,3550,81374,7622,81374,67,164,b3f2f24572fdc71f18fff837e6d38cae04ef6798,0,0,0,0,0,
20200407,MD,4371.0,,27256.0,,totalTestsViral,33842.0,,1106.0,,,,,288.0,A,4/7/2020 10:00,2020-04-07T10:00:00Z,04/07 06:00,160.0,1106.0,2020-04-07T10:00:00Z,33842.0,5376.0,,4371.0,152.0,8.0,,,,,,,,,,,,,24,326,1684,31627,1404,31627,22,47,2bc7ca061038f625489bff39436be97ae39727fc,0,0,0,0,0,
20200407,ME,519.0,,6088.0,,posNeg,6607.0,,99.0,,,,,176.0,A,4/7/2020 11:45,2020-04-07T11:45:00Z,04/07 07:45,12.0,99.0,2020-04-07T11:45:00Z,,,,519.0,,,,,,,,,,,,,,,23,20,0,6607,20,6607,2,7,5de799c3c4b8c76c256558e02d8435412ed24a30,0,0,0,0,0,
20200407,MI,26964.0,674.0,50344.0,,posNeg,77308.0,,,,,,,56.0,B,4/7/2020 11:00,2020-04-07T11:00:00Z,04/07 07:00,1449.0,,2020-04-07T11:00:00Z,77133.0,26789.0,50344.0,26290.0,1522.0,72.0,,,,,,,,,,,,,26,1179,3082,77308,4261,77308,158,0,3a469b996eb7ead12f181db77bb8a7a45a21f6be,0,0,0,0,0,
20200407,MN,1432.0,,30603.0,,totalTestEncountersViral,32035.0,120.0,242.0,64.0,100.0,,,515.0,A,4/6/2020 17:00,2020-04-06T17:00:00Z,04/06 13:00,34.0,242.0,2020-04-06T17:00:00Z,,,,1432.0,,,32035.0,,,,,,,,,,,,27,102,1448,32035,1550,32035,4,19,ee4bd02bb14032c9b400d8a0b9f9e3681a8a88d0,0,0,0,0,0,
20200407,MO,3037.0,,28932.0,,totalTestsViral,32855.0,508.0,,,,,,,A,4/7/2020 15:00,2020-04-07T15:00:00Z,04/07 11:00,53.0,,2020-04-07T15:00:00Z,32855.0,3786.0,29042.0,3037.0,,,,,,,,2.0,0.0,2.0,,,,,29,315,1819,31969,901,31969,14,0,315044c25c670fc4afd84bdbe84314765b9fc8b6,0,0,0,0,0,
20200407,MP,8.0,,15.0,,posNeg,23.0,,,,,,,,,4/7/2020 05:39,2020-04-07T05:39:00Z,04/07 01:39,2.0,,2020-04-07T05:39:00Z,,,,,,,,,,,,,,,,,,,69,0,2,23,2,23,1,0,ed25aa4ba9887e8d82088d1ef1a6c3dd85341026,0,0,0,0,0,
20200407,MS,1915.0,,18632.0,,posNeg,20547.0,,377.0,,,,,,A,4/7/2020 19:00,2020-04-07T19:00:00Z,04/07 15:00,59.0,377.0,2020-04-07T19:00:00Z,,,,,,,,,,,,,,,,,,,28,177,0,20547,177,20547,8,-98,f32b4bd39966044f66fb1f11179f8c03b793d481,0,0,0,0,0,
20200407,MT,319.0,,6666.0,,posNeg,6985.0,,28.0,,,,,,A,4/7/2020 13:28,2020-04-07T13:28:00Z,04/07 09:28,6.0,28.0,2020-04-07T13:28:00Z,6985.0,,,,,,,,,,,,,,,,,,30,20,175,6985,195,6985,0,4,0807104b7cc6918c2878fd5c826dad721f1fa36d,0,0,0,0,0,
20200407,NC,3221.0,,37861.0,,posNeg,41082.0,354.0,,,,,,,A,4/7/2020 10:15,2020-04-07T10:15:00Z,04/07 06:15,46.0,,2020-04-07T10:15:00Z,,,,,,,,,,,,,,,,,,,37,351,5,41082,356,41082,13,0,0ec9c44087836724c28a4061de902d1573cafac9,0,0,0,0,0,
20200407,ND,237.0,,7466.0,,totalTestEncountersViral,7554.0,18.0,33.0,,,,,82.0,B,4/7/2020 13:00,2020-04-07T13:00:00Z,04/07 09:00,4.0,33.0,2020-04-07T13:00:00Z,7612.0,,,237.0,,,7554.0,7231.0,,,,,,,,,,,38,12,478,7703,437,7703,1,1,440c0798853e4eaa1284c62ab6826995050f8239,0,0,0,0,0,
20200407,NE,447.0,,6811.0,,totalTestsViral,7455.0,,,,,,,,A,4/7/2020 14:38,2020-04-07T14:38:00Z,04/07 10:38,10.0,,2020-04-07T14:38:00Z,7455.0,452.0,6933.0,,,,,7269.0,,,,,,,,,,,31,38,433,7258,1083,7258,2,0,3861cc4bc7b2b21705d9ea753b297ecbac0d0d16,0,0,0,0,0,
20200407,NH,715.0,,8019.0,49.0,totalTestsViral,9457.0,,103.0,,,,,151.0,B,4/6/2020 09:00,2020-04-06T09:00:00Z,04/06 05:00,9.0,103.0,2020-04-06T09:00:00Z,9457.0,,,,,,,,,,,,,,,,,,33,46,318,8783,360,8734,0,11,eb6413ca26ea52d5e90025abb1143cef70c90fa7,0,0,0,0,0,
20200407,NJ,44416.0,,50558.0,,posNeg,94974.0,7017.0,,1651.0,,1540.0,,,A,4/7/2020 13:00,2020-04-07T13:00:00Z,04/07 09:00,1631.0,,2020-04-07T13:00:00Z,,,,44416.0,1232.0,399.0,,94974.0,,,,,,,,,,,34,3326,2616,94974,5942,94974,297,0,8ab1d216784d9ba6e96419d22139c84a9d77cbfd,0,0,0,0,0,
20200407,NM,686.0,,21139.0,,posNeg,21825.0,48.0,,,,18.0,,133.0,A,4/6/2020 00:00,2020-04-06T24:00:00Z,04/05 20:00,12.0,,2020-04-06T24:00:00Z,,,,,,,,,,,,,,,,,,,35,62,2627,21825,2689,21825,0,0,4fe71cd3ace56acac33937a8c019ac8955be5480,0,0,0,0,0,
20200407,NV,2087.0,,16552.0,,totalTestEncountersViral,23070.0,282.0,,,,,,,A,4/7/2020 10:00,2020-04-07T10:00:00Z,04/07 06:00,91.0,,2020-04-07T10:00:00Z,21818.0,,,2087.0,,,23070.0,,,,,,,,,,,,32,134,876,18639,1328,18639,12,0,39aaaa3dccd2d8f54736dca61e3f28e7af495b7e,0,0,0,0,0,
20200407,NY,138863.0,,201195.0,,posNeg,340058.0,17493.0,36932.0,4539.0,,,,14590.0,A,4/6/2020 00:00,2020-04-06T24:00:00Z,04/05 20:00,5489.0,36932.0,2020-04-06T24:00:00Z,,,,,,,,,,,,,,,,,,,36,8174,11073,340058,19247,340058,731,2555,969f8836615c17ad0992dec90a73118260b6e295,0,0,0,0,0,
20200407,OH,4782.0,,46056.0,,posNeg,50838.0,,1354.0,,417.0,,,,B,4/7/2020 14:00,2020-04-07T14:00:00Z,04/07 10:00,167.0,1354.0,2020-04-07T14:00:00Z,,,,4782.0,,,,,,,,,,,,,,,39,332,2128,50838,2460,50838,25,140,7d9e0877b0c9095253f88156c16b3acb08ed488b,0,0,0,0,0,
20200407,OK,1472.0,,11821.0,,posNeg,13293.0,186.0,376.0,137.0,,,,612.0,B,4/7/2020 08:00,2020-04-07T08:00:00Z,04/07 04:00,67.0,376.0,2020-04-07T08:00:00Z,,,,,,,,,,,,,,,,,,,40,145,10399,13293,10544,13293,16,36,1129fc5fbbd5d16236769f6aea2c0aa4333902e1,0,0,0,0,0,
20200407,OR,1181.0,,21826.0,,posNeg,23007.0,,324.0,,,69.0,,,A,4/6/2020 11:00,2020-04-06T11:00:00Z,04/06 07:00,33.0,324.0,2020-04-06T11:00:00Z,,,,,,,,,,,,,,,,,,,41,49,1157,23007,1206,23007,6,66,3def893dc86b9557e9eacb9b7e5b6c8fdeab62e7,0,0,0,0,0,
20200407,PA,14559.0,,76719.0,,posNeg,91278.0,1665.0,,,,548.0,,,A,4/7/2020 13:00,2020-04-07T13:00:00Z,04/07 09:00,240.0,,2020-04-07T13:00:00Z,,,,,,,,91278.0,,,,,,,,,,,42,1579,5845,91278,7424,91278,78,-1145,41872a3be55f6d619c9a68bbce60c34618091089,0,0,0,0,0,
